year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,cagr_2y,fast_growth,sales_mil,sales_mil_log,sales_mil_log_sq,total_assets_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,intang_assets_bs,share_eq_bs,subscribed_cap_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,extra_profit_loss_pl_flag_low,extra_profit_loss_pl_flag_high,extra_profit_loss_pl_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_flag_low,inc_bef_tax_pl_flag_high,inc_bef_tax_pl_flag_zero,inc_bef_tax_pl_quad,profit_loss_year_pl_flag_low,profit_loss_year_pl_flag_high,profit_loss_year_pl_flag_zero,profit_loss_year_pl_quad,share_eq_bs_flag_low,share_eq_bs_flag_high,share_eq_bs_flag_zero,share_eq_bs_quad,age,age2,new,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,foreign_management,ind2_cat,gender_m,m_region_loc,manufacturing_flg,services_flg,ind2_cat*age,ind2_cat*age2,ind2_cat*sales_mil_log,ind2_cat*ceo_age,ind2_cat*foreign_management,sales_mil_log*age,sales_mil_log*profit_loss_year_pl,sales_mil_log*foreign_management
2012,101713993728.0,2012-01-01,2012-12-31,2277.77783203125,54855.5546875,35774.07421875,0.0,0.0,0.0,28388.888671875,937.0370483398435,0.0,29996.296875,6485.18505859375,109748.1484375,13037.037109375,0.0,135244.4375,27137.037109375,3814.814697265625,28388.888671875,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1947.0,5203.0,male,Domestic,2849.0,28.0,2.0,3.0,East,1993-09-11,-0.19541309205050572,0,0.1352444375,-2.000671489642896,4.002686409469925,83244.443359375,0.3410304342995867,0.0779053207262919,0.6589695657004133,0.0,0.3259921745433694,0.045826658733204205,0.0,0.0,0.0,0.006928470151238889,0.2217932022158028,0.8114799430290802,0.0,0.09639610582413047,0,0,1,0.0,0,0,0,4.800369863660824e-05,0,0,1,0.0,0,0,0,0.1062708978635146,19.0,361.0,0,65.0,0,0,0,0,0.0,28.0,male,East,1,0,532.0,10108.0,-56.01880171000109,1820.0,0.0,-38.01275830321502,-0.0,-0.0
2012,101719531520.0,2012-01-01,2012-12-31,4077.77783203125,9462.962890625,79003.703125,0.0,0.0,0.0,3400.0,-59837.03515625,0.0,4100.0,59.25925827026367,86974.0703125,48692.59375,-59944.4453125,57903.703125,-66140.7421875,3703.70361328125,3400.0,0.0,365.0,0.0,2011.0,3.0,0.0,0.6666666865348816,1975.0,608.0,mix,Domestic,5610.0,56.0,3.0,2.0,West,2011-09-06,0.650279777912609,1,0.057903703125,-2.8489739391944795,8.11665250620931,12862.962890625,0.2643247927332547,0.004606967988180545,0.7356752072667453,0.0,-5.141952344098404,0.28793549703705085,0.0,0.0,0.0,-1.0333887459162396,0.07080721575179912,1.5020467710803254,-1.0352437249668562,0.8409236563831599,0,0,1,0.0,0,0,0,1.0678923001863385,0,0,0,1.0717295700832519,0,0,0,26.43967390897907,1.0,1.0,1,37.0,0,0,0,1,0.0,56.0,mix,West,0,1,56.0,56.0,-159.54254059489085,2072.0,0.0,-2.8489739391944795,2.9493823931451906,-0.0
2012,101782593536.0,2012-01-01,2012-12-31,0.0,10274.07421875,640.74072265625,0.0,0.0,0.0,0.0,544.4444580078125,0.0,9818.5185546875,162.9629669189453,12870.3701171875,2625.926025390625,518.5184936523438,16685.185546875,1300.0,1851.851806640625,0.0,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,,2885.0,male,Domestic,5630.0,56.0,3.0,3.0,Central,2009-02-03,2.696024724008057,1,0.016685185546875,-4.093234046260771,16.754564957468325,10274.07421875,0.0,0.015861571899251112,1.0,0.0,0.12653208185196127,0.18024512644273377,0.0,0.0,0.0,0.03263041076038753,0.588457259111897,0.7713651179382909,0.03107657941205563,0.15738069067397573,0,0,1,0.0,0,0,0,0.0010647437063916142,0,0,0,0.0009657537879537998,0,0,0,0.016010367737791426,3.0,9.0,0,47.11412411771209,0,0,1,0,0.0,56.0,male,Central,0,1,168.0,504.0,-229.22110659060317,2638.390950591877,0.0,-12.279702138782312,-0.12720371289075263,-0.0
2012,101791219712.0,2012-01-01,2012-12-31,496.2962951660156,16233.3330078125,27088.888671875,0.0,0.0,0.0,144.44444274902344,-8444.4443359375,0.0,6966.66650390625,3311.111083984375,385403.71875,36874.07421875,-8555.5556640625,413814.8125,-14292.5927734375,185.1851806640625,144.44444274902344,0.0,365.0,0.0,1999.0,2.0,0.0,0.0,1963.0,6221.0,male,Domestic,5610.0,56.0,3.0,3.0,West,1999-11-28,-0.42967880215365317,0,0.4138148125,-0.8823367180329704,0.7785180839891935,16377.777450561523,0.008819538742973398,0.20217096574791052,0.9911804612570266,0.0,-0.872682072801488,0.011307100809195163,0.0,0.0,0.0,-0.020406336556494094,0.01683522748211496,0.9313434587361467,-0.020674841512741887,0.08910767112462897,0,0,1,0.0,0,0,0,0.00041641857165690725,0,0,0,0.0004274490715769952,0,0,0,0.7615740001891016,13.0,169.0,0,49.0,0,0,0,0,0.0,56.0,male,West,0,1,728.0,9464.0,-49.410856209846344,2744.0,0.0,-11.470377334428616,0.01824217180620449,-0.0
2012,101834604544.0,2012-01-01,2012-12-31,4551.85205078125,70770.3671875,20488.888671875,18.518518447875977,0.0,-18.518518447875977,9366.6669921875,10296.2958984375,0.0,15540.7412109375,16922.22265625,265000.0,45688.890625,9300.0,319751.84375,59648.1484375,1888.888916015625,9366.6669921875,0.0,365.0,0.0,2001.0,1.0,0.0,1.0,1968.0,3496.0,female,Domestic,5629.0,56.0,3.0,2.0,East,2001-11-14,0.1482189191434189,0,0.31975184375,-1.1402100723161974,1.3000790090113081,80137.0341796875,0.11688312511272957,0.21116607108651034,0.8831168748872704,0.0,0.7443268776799721,0.023570736493445193,5.791528277270794e-05,0.0,-5.791528277270794e-05,0.032200896100188635,0.048602506958765584,0.8287676996389485,0.02908505511940461,0.1428885916314595,0,0,0,3.3541799786427215e-09,0,0,0,0.0010368977096551436,0,0,0,0.0008459404312988043,0,0,0,0.5540225008368161,11.0,121.0,0,44.0,0,0,0,0,0.0,56.0,female,East,0,1,616.0,6776.0,-63.85176404970706,2464.0,0.0,-12.542310795478171,-0.03316307280101692,-0.0
2012,101936873472.0,2012-01-01,2012-12-31,248.1481475830078,2262.962890625,8937.037109375,2222.22216796875,0.0,-2222.22216796875,714.8148193359375,-4729.62939453125,0.0,0.0,2262.962890625,13507.4072265625,8525.92578125,-4729.62939453125,19951.8515625,-5959.25927734375,1851.851806640625,714.8148193359375,0.0,365.0,0.0,2011.0,2.0,0.5,0.0,1973.0,1998.0,male,mix,5610.0,56.0,3.0,1.0,Central,2011-06-28,0.49412565253770313,1,0.0199518515625,-3.9144333298024843,15.322788293468564,2977.7777099609375,0.24004975822903665,0.7599502417709634,0.7599502417709634,0.0,-2.001243832744629,0.6218905462439362,0.11137924522982477,0.0,-0.018437014263112395,-0.2370521542682638,0.0,0.6770001863862103,-0.2370521542682638,0.42732504071324834,1,0,0,0.0003399234949382099,0,0,0,0.056193723843224734,0,0,0,0.056193723843224734,0,0,0,4.004976878098412,1.0,1.0,1,39.0,0,0,0,1,1.0,56.0,male,Central,0,1,56.0,56.0,-219.20826646893912,2184.0,56.0,-3.9144333298024843,0.927924853569172,-3.9144333298024843
2012,101959245824.0,2012-01-01,2012-12-31,1333.3333740234375,8707.4072265625,65092.59375,0.0,0.0,0.0,58462.96484375,540.74072265625,0.0,0.0,4937.037109375,21014.814453125,0.0,514.8148193359375,30262.962890625,2077.77783203125,1851.851806640625,58462.96484375,0.0,365.0,0.0,2011.0,1.0,0.0,1.0,1956.0,1846.0,female,Domestic,5610.0,56.0,3.0,3.0,Central,2011-10-25,-0.09272106289265214,0,0.030262962890625,-3.497830660986118,12.234819332934581,67170.3720703125,0.8703683341600702,0.07350021977259581,0.12963166583992974,0.0,0.030932951061463182,0.0275694737063857,0.0,0.0,0.0,0.01786806944880348,0.0,0.6944070390290524,0.01701138190588137,0.0,0,0,1,0.0,0,0,0,0.0003192679058272643,0,0,0,0.000289387114347748,0,0,0,0.0009568474613708762,1.0,1.0,1,56.0,0,0,0,0,0.0,56.0,female,Central,0,1,56.0,56.0,-195.8785170152226,3136.0,0.0,-3.497830660986118,-0.05950293321613631,-0.0
2012,101987393536.0,2012-01-01,2012-12-31,3066.666748046875,355.5555419921875,5092.5927734375,155.55555725097656,0.0,-155.55555725097656,17177.77734375,1733.3333740234375,0.0,70.37036895751953,96.29629516601561,40922.22265625,16062.962890625,1559.25927734375,62851.8515625,2300.0,11111.111328125,17177.77734375,0.0,365.0,0.0,2004.0,2.0,0.0,0.5,1979.5,2679.0,mix,Domestic,5610.0,56.0,3.0,3.0,Central,2004-09-13,0.11857411150149932,0,0.0628518515625,-2.7669748843559523,7.656150010656636,17533.332885742188,0.9797211662888509,0.005492184275148403,0.020278833711149084,0.0,0.13117871057306632,0.6337135900248817,0.002474955842729499,0.0,-0.002474955842729499,0.027578079737234272,0.0011196228465527877,0.6510901690073022,0.02480848596470097,0.2555686505854479,0,0,0,6.125406423460885e-06,0,0,0,0.0007605504819932515,0,0,0,0.000615460975860765,0,0,0,0.017207854107612303,8.0,64.0,0,32.5,0,0,0,1,0.0,56.0,mix,Central,0,1,448.0,3584.0,-154.95059352393332,1820.0,0.0,-22.13579907484762,-0.06864445758322474,-0.0
2012,102036766720.0,2012-01-01,2012-12-31,333.3333435058594,6685.18505859375,15470.3701171875,0.0,0.0,0.0,1762.9630126953125,-5411.111328125,0.0,4596.29638671875,818.5184936523436,49596.296875,14170.3701171875,-5444.4443359375,56922.22265625,-7022.22216796875,1851.851806640625,1762.9630126953125,0.0,365.0,0.0,2010.0,1.0,0.0,0.0,1966.0,2150.0,male,Domestic,5630.0,56.0,3.0,2.0,East,2010-10-21,-0.36593133099925035,0,0.05692222265625,-2.866069457748273,8.21435413663748,8448.148071289062,0.20868041111716812,0.09688732805643756,0.7913195888828318,0.0,-0.8312143807982834,0.2192021009828323,0.0,0.0,0.0,-0.09506149049734736,0.08074695913537173,0.8712993723823674,-0.09564707915248116,0.2489426704709256,0,0,1,0.0,0,0,0,0.009036686975577262,0,0,0,0.009148363750400996,0,0,0,0.6909173468458736,2.0,4.0,0,46.0,0,0,0,0,0.0,56.0,male,East,0,1,112.0,224.0,-160.49988963390328,2576.0,0.0,-5.732138915496546,0.2741311722817578,-0.0
2012,102043590656.0,2012-01-01,2012-12-31,0.0,2792.592529296875,6877.77783203125,0.0,0.0,0.0,0.0,-303.7037048339844,0.0,1129.629638671875,433.3333435058594,13311.111328125,2896.29638671875,-337.0370483398437,15996.2958984375,-4085.185302734375,1851.851806640625,0.0,0.0,365.0,0.0,2010.0,1.0,0.0,1.0,1986.0,2231.0,female,Domestic,5610.0,56.0,3.0,2.0,Central,2010-11-10,0.27961559052561547,1,0.0159962958984375,-4.135398089891743,17.10151736188028,2792.592529296875,0.0,0.15517242095285738,1.0,0.0,-1.4628647967352946,0.6631299723153268,0.0,0.0,0.0,-0.01898587690314292,0.07061820097877884,0.832137103029284,-0.0210696932889798,0.18106044081127912,0,0,1,0.0,0,0,0,0.0003604635217812958,0,0,0,0.00044393197529168037,0,0,0,2.139973413527395,2.0,4.0,0,26.0,0,0,0,1,0.0,56.0,female,Central,0,1,112.0,224.0,-231.58229303393762,1456.0,0.0,-8.270796179783487,0.08713156938185194,-0.0
2012,102134595584.0,2012-01-01,2012-12-31,5955.5556640625,94770.3671875,85.18518829345703,0.0,0.0,0.0,9418.5185546875,1666.6666259765625,0.0,1533.3333740234375,91518.515625,15974.07421875,16207.4072265625,1666.6666259765625,35822.22265625,104274.0703125,55.55555725097656,9418.5185546875,0.0,365.0,0.0,1992.0,2.0,0.0,0.0,1960.5,4680.0,male,Domestic,2825.0,28.0,2.0,3.0,Central,1992-11-01,0.5987613832157965,1,0.03582222265625,-3.3291868335697234,11.083484972814002,104188.8857421875,0.09039849584334132,0.8783903865855713,0.9096015041566586,0.0,1.000000019121128,0.0005332196121997815,0.0,0.0,0.0,0.046526052890963614,0.042803970840595305,0.445926384078319,0.046526052890963614,0.45244002255495863,0,0,1,0.0,0,0,0,0.002164673597612744,0,0,0,0.002164673597612744,0,1,0,1.0000000382422565,20.0,400.0,0,51.5,0,0,0,0,0.0,28.0,male,Central,1,0,560.0,11200.0,-93.21723133995226,1442.0,0.0,-66.58373667139446,-0.15489392270256463,-0.0
2012,102160801792.0,2012-01-01,2012-12-31,0.0,9844.4443359375,2544.4443359375,0.0,0.0,0.0,0.0,-7744.4443359375,0.0,3555.5556640625,5274.07421875,39807.40625,25277.77734375,-7811.111328125,59092.59375,7062.962890625,0.0,0.0,0.0,365.0,0.0,2003.0,1.0,0.0,0.0,1954.0,4238.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2003-04-08,-0.2627985476448965,0,0.05909259375,-2.8286496796818317,8.001259010364128,9844.4443359375,0.0,0.5357411793672093,1.0,0.0,0.7174567349465727,0.0,0.0,0.0,0.0,-0.13105609086481332,0.06016922660570302,0.6736445927286785,-0.1321842693378982,0.42776557500067425,0,0,1,0.0,0,0,0,0.017175698952766206,0,0,0,0.017472681060394017,0,0,0,0.5147441665201966,9.0,81.0,0,58.0,0,0,0,0,0.0,56.0,male,Central,0,1,504.0,4536.0,-158.40438206218258,3248.0,0.0,-25.457847117136485,0.37390299112162273,-0.0
2012,102169747456.0,2012-01-01,2012-12-31,0.0,6974.07421875,1333.3333740234375,0.0,0.0,0.0,1651.851806640625,1459.25927734375,0.0,259.2592468261719,6714.81494140625,9837.037109375,0.0,1459.25927734375,12374.07421875,7292.5927734375,11111.111328125,1651.851806640625,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1951.0,6065.0,male,Domestic,2620.0,26.0,2.0,1.0,Central,1993-05-14,-0.7469136947460592,0,0.01237407421875,-4.392151783931896,19.29099729309614,8625.926025390625,0.19149848975963377,0.7784456905427924,0.8085015102403662,0.0,0.8454272332004209,1.2881064937746012,0.0,0.0,0.0,0.11792876392583662,0.02095180958534461,0.7949715619508151,0.11792876392583662,0.0,0,0,1,0.0,0,0,0,0.013907193361075704,0,0,0,0.013907193361075704,0,0,0,0.7147472066369188,19.0,361.0,0,61.0,0,0,0,0,0.0,26.0,male,Central,1,0,494.0,9386.0,-114.19594638222931,1586.0,0.0,-83.45088389470604,-0.5179610308537468,-0.0
2012,102185426944.0,2012-01-01,2012-12-31,240.74073791503903,1918.5185546875,518.5184936523438,0.0,0.0,0.0,9455.5556640625,-3974.073974609375,0.0,0.0,1685.1851806640625,14159.2587890625,4007.407470703125,-4007.407470703125,14662.962890625,11177.77734375,11481.4814453125,62.96296310424805,0.0,365.0,0.0,2002.0,1.0,0.0,0.0,1958.0,5197.0,male,Domestic,2899.0,28.0,2.0,2.0,Central,2002-02-28,0.25404122364947357,1,0.014662962890625,-4.222430495807761,17.828919291927377,11374.07421875,0.8313253001703779,0.14816020611911065,0.16867469982962213,0.0,0.9827417272628302,1.0094431620980142,0.0,0.0,0.0,-0.27102803193686476,0.0,0.9656478635784755,-0.27330134438690595,0.27330134438690595,0,0,1,0.0,0,0,0,0.07345619409557018,0,0,0,0.07469362484369017,0,0,0,0.9657813025035309,10.0,100.0,0,54.0,0,0,0,0,0.0,28.0,male,Central,1,0,280.0,2800.0,-118.22805388261732,1512.0,0.0,-42.22430495807761,1.153995931084531,-0.0
2012,102203105280.0,2012-01-01,2012-12-31,725.9259033203125,11788.888671875,6770.37060546875,92.59259033203124,0.0,-92.59259033203124,896.2963256835938,11744.4443359375,0.0,0.0,6337.037109375,1055.5555419921875,0.0,0.0,13759.2587890625,6007.4072265625,3703.70361328125,896.2963256835938,0.0,365.0,0.0,2003.0,1.0,0.0,1.0,1964.0,4860.0,female,Domestic,2829.0,28.0,2.0,2.0,East,2003-08-05,-0.5250557858860418,0,0.0137592587890625,-4.286043315001769,18.37016729807135,12685.184997558594,0.07065693766831907,0.49956205688719824,0.929343062331681,0.0,0.47357663508405223,0.2919708001100551,0.006729475166615434,0.0,-0.006729475166615434,0.8535666430864274,0.0,0.07671601778660264,0.0,0.0,0,0,0,4.528583601809382e-05,0,0,0,0.7285760141898325,0,0,1,0.0,0,0,0,0.22427482929753356,9.0,81.0,0,48.0,0,0,0,0,0.0,28.0,female,East,1,0,252.0,2268.0,-120.00921282004953,1344.0,0.0,-38.57438983501592,-0.0,-0.0
2012,102216220672.0,2012-01-01,2012-12-31,0.0,2051.851806640625,49944.4453125,0.0,0.0,0.0,259.2592468261719,-6351.85205078125,0.0,1607.4073486328125,333.3333435058594,20366.666015625,12818.5185546875,-6374.07421875,26996.296875,-48107.40625,1481.4814453125,259.2592468261719,0.0,365.0,0.0,2001.0,1.0,0.0,0.0,1972.0,5074.0,male,Domestic,5630.0,56.0,3.0,3.0,West,2001-09-24,0.04356995621302939,0,0.026996296875,-3.612055575161888,13.04694547805808,2311.111053466797,0.11217948459779481,0.1442307772297833,0.8878205154022052,0.0,-20.815705146594397,0.6410256413642237,0.0,0.0,0.0,-0.23528604979386641,0.059541771824318496,0.7544244349485433,-0.23610920595012164,0.4748250700472229,0,0,1,0.0,0,0,0,0.055359525227601784,0,0,0,0.055747557134396955,0,0,0,433.29358074995645,11.0,121.0,0,40.0,0,0,0,0,0.0,56.0,male,West,0,1,616.0,6776.0,-202.27511220906572,2240.0,0.0,-39.73261132678077,0.8528395736991833,-0.0
2012,102221889536.0,2012-01-01,2012-12-31,27729.62890625,657911.125,355362.96875,0.0,0.0,0.0,103381.4765625,627777.75,0.0,13181.4814453125,395807.40625,731718.5,110818.5234375,0.0,1504792.625,387422.21875,70000.0,96900.0,0.0,365.0,0.0,2000.0,3.0,0.0,0.0,1955.6666259765625,3895.666748046875,male,Domestic,3320.0,33.0,2.0,1.0,Central,2000-08-27,0.03510189012477416,0,1.504792625,0.4086550980091544,0.1669989891288716,761292.6015625,0.13579729574452284,0.5199149518038568,0.8642027042554772,0.0,0.5089005435687184,0.09194887728624956,0.0,0.0,0.0,0.4171855573787119,0.008759666432650479,0.4862586962771698,0.0,0.07364371780962177,0,0,1,0.0,0,0,0,0.1740437892853865,0,0,1,0.0,0,0,0,0.25897976324453703,12.0,144.0,0,56.3333740234375,0,0,0,0,0.0,33.0,male,Central,1,0,396.0,4752.0,13.485618234302095,1859.0013427734375,0.0,4.903861176109853,0.0,0.0
2012,102290890752.0,2012-01-01,2012-12-31,5088.888671875,202029.625,122985.1875,0.0,0.0,0.0,16781.482421875,63866.66796875,0.0,7585.18505859375,30485.185546875,209496.296875,84681.484375,20459.259765625,427225.9375,49874.07421875,11.11111068725586,16781.482421875,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1969.0,2265.0,male,Domestic,3314.0,33.0,2.0,3.0,East,1993-01-31,-0.09650690264014361,0,0.4272259375,-0.8504422780575176,0.7232520683076601,218811.107421875,0.07669392390359668,0.13932192888224162,0.9233060760964034,0.0,0.22793209543330517,5.077946370351882e-05,0.0,0.0,0.0,0.1494915508699656,0.017754505035391843,0.4903641808381543,0.04788861810532044,0.19821241395251196,0,0,1,0.0,0,0,0,0.02234772378150751,0,0,0,0.002293319744037225,0,0,0,0.05195304012861734,19.0,361.0,0,43.0,0,0,0,0,0.0,33.0,male,East,1,0,627.0,11913.0,-28.06459517589808,1419.0,0.0,-16.158403283092834,-0.0407265054745152,-0.0
2012,102315245568.0,2012-01-01,2012-12-31,33.33333206176758,19644.4453125,22248.1484375,0.0,0.0,0.0,0.0,537.0370483398438,0.0,16781.482421875,225.9259185791016,28040.740234375,29003.703125,466.6666564941406,28003.703125,-2603.70361328125,740.74072265625,0.0,0.0,365.0,0.0,2007.0,1.0,0.0,0.0,1957.0,3546.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2007-02-28,-0.06126007654037391,0,0.028003703125,-3.575418523087498,12.783617615237187,19644.4453125,0.0,0.011500753265623753,1.0,0.0,-0.1325414676699719,0.03770738806174932,0.0,0.0,0.0,0.019177358292318484,0.5992594031927697,1.0013225789892743,0.01666446235382095,1.0357095629651658,0,0,1,0.0,0,0,0,0.0003677710710719565,0,0,0,0.00027770430554191564,0,0,0,0.017567240652110207,5.0,25.0,0,55.0,0,0,0,0,0.0,56.0,male,Central,0,1,280.0,1400.0,-200.2234372928999,3080.0,0.0,-17.87709261543749,-0.05958242737714571,-0.0
2012,102320242688.0,2012-01-01,2012-12-31,362.96295166015625,33981.48046875,9370.3701171875,0.0,0.0,0.0,0.0,21151.8515625,0.0,0.0,17381.482421875,67670.3671875,4170.37060546875,19000.0,94418.515625,24611.111328125,1851.851806640625,0.0,0.0,365.0,0.0,2010.0,1.0,0.0,0.0,1969.0,2204.0,male,Domestic,3320.0,33.0,2.0,2.0,Central,2010-12-14,-0.20752567293886393,0,0.094418515625,-2.3600180849682966,5.5696853613774255,33981.48046875,0.0,0.5114986805198006,1.0,0.0,0.7242507091695971,0.05449591310018474,0.0,0.0,0.0,0.2240222844267999,0.0,0.7167065351489421,0.2012317168325532,0.04416899140876268,0,0,1,0.0,0,0,0,0.05018598391980203,0,0,0,0.040494203859376875,0,0,0,0.5245390897326643,2.0,4.0,0,43.0,0,0,0,0,0.0,33.0,male,Central,1,0,66.0,132.0,-77.8805968039538,1419.0,0.0,-4.720036169936593,-0.47491049099404475,-0.0
2012,102333480960.0,2012-01-01,2012-12-31,4537.037109375,29885.185546875,21914.814453125,0.0,0.0,0.0,1507.4073486328125,3237.037109375,0.0,0.0,766.6666870117188,17318.517578125,596.2963256835938,2959.25927734375,25425.92578125,24996.296875,185.1851806640625,1507.4073486328125,0.0,365.0,0.0,2002.0,1.0,0.0,0.0,1975.0,3483.0,male,Domestic,5520.0,55.0,3.0,1.0,Central,2002-02-13,0.051201940957235514,0,0.02542592578125,-3.671985925468535,13.483480636839014,31392.592895507812,0.04801793065167669,0.02442189753371492,0.9519820693483233,0.0,0.7962482410485084,0.005899008765553799,0.0,0.0,0.0,0.1273124580487098,0.0,0.6811361649964504,0.1163874740610631,0.02345229553542252,0,0,1,0.0,0,0,0,0.016208461974404495,0,0,0,0.013546044118314636,0,0,0,0.6340112613728436,10.0,100.0,0,37.0,0,0,0,1,0.0,55.0,male,Central,0,1,550.0,5500.0,-201.9592259007694,2035.0,0.0,-36.719859254685346,-0.4273731666530579,-0.0
2012,102338895872.0,2012-01-01,2012-12-31,13059.2587890625,231207.40625,176296.296875,0.0,0.0,0.0,182814.8125,17340.740234375,0.0,32370.37109375,18700.0,538451.875,112033.34375,15607.4072265625,695544.4375,233792.59375,14814.814453125,182814.8125,0.0,365.0,0.0,1997.0,1.0,0.0,0.0,1972.0,5821.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,1997-11-15,0.17654157246094893,0,0.6955444375,-0.3630603767768847,0.13181283718537348,414022.21875,0.4415579749607339,0.04516665809979552,0.5584420250392661,0.0,0.5646861041802482,0.035782655573059145,0.0,0.0,0.0,0.02493117520528658,0.04653961608851196,0.7741444629121917,0.02243912305971464,0.16107287717328628,0,0,1,0.0,0,0,0,0.0006215634971166963,0,0,0,0.0005035142436890174,0,0,0,0.31887039625426616,15.0,225.0,0,40.0,0,0,0,0,0.0,56.0,male,Central,0,1,840.0,12600.0,-20.331381099505542,2240.0,0.0,-5.445905651653271,-0.008146756472602878,-0.0
2012,102347268096.0,2012-12-01,2012-12-31,0.0,10888.888671875,14429.6298828125,0.0,0.0,0.0,0.0,-11355.5556640625,0.0,844.4444580078125,1440.74072265625,6355.5556640625,10277.77734375,-11355.5556640625,5266.66650390625,-3988.888916015625,11111.111328125,0.0,0.0,30.0,1.0,2003.0,1.0,1.0,0.0,,2404.0,male,Foreign,2822.0,28.0,2.0,1.0,Central,2003-12-22,-0.3877711153860727,0,0.00526666650390625,-5.246357658521203,27.524268681124077,10888.888671875,0.0,0.1323129261462238,1.0,0.0,-0.3663265404043076,1.0204082035317323,0.0,0.0,0.0,-2.156118230694912,0.16033756027299126,1.2067511127481925,-2.156118230694912,1.9514767711468048,0,0,1,0.0,0,0,0,4.648845824734957,0,0,0,4.648845824734957,0,0,0,0.1341951342045888,9.0,81.0,0,47.11412411771209,0,0,1,0,1.0,28.0,male,Central,1,0,252.0,2268.0,-146.89801443859366,1319.1954752959384,28.0,-47.217218926690826,11.311767392283436,-5.246357658521203
2012,102388670464.0,2012-01-01,2012-12-31,144.44444274902344,1437.0369873046875,7192.5927734375,0.0,0.0,0.0,1166.6666259765625,-5848.14794921875,0.0,1148.148193359375,14.814814567565918,35048.1484375,3981.4814453125,-5914.81494140625,33325.92578125,-4588.888671875,1851.851806640625,1166.6666259765625,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1962.0,2070.0,male,Domestic,5630.0,56.0,3.0,2.0,East,2011-05-02,-0.14355597862435987,0,0.03332592578125,-3.4014196329206365,11.569655519217958,2603.70361328125,0.448079658539284,0.005689900529383194,0.551920341460716,0.0,-1.7624466350422934,0.7112375606787582,0.0,0.0,0.0,-0.17548343555722207,0.0344521019729736,1.0516781639482304,-0.17748388987693398,0.11947099298746507,0,0,1,0.0,0,0,0,0.030794436154965712,0,0,0,0.031500531165847626,0,0,0,3.1062181413719028,1.0,1.0,1,50.0,0,0,0,0,0.0,56.0,male,East,0,1,56.0,56.0,-190.47949944355565,2800.0,0.0,-3.4014196329206365,0.6036971875545274,-0.0
2012,102417252352.0,2012-01-01,2012-12-31,54929.62890625,261948.140625,518503.71875,0.0,0.0,0.0,359966.65625,-452355.5625,0.0,18374.07421875,57122.22265625,1327700.0,193311.109375,-454703.71875,1134848.125,-1280796.25,1851.851806640625,359966.65625,0.0,365.0,0.0,2005.0,1.0,0.0,0.0,1971.0,3851.0,male,Domestic,5510.0,55.0,3.0,1.0,Central,2005-06-13,-0.6109333689551486,0,1.134848125,0.12649883140724535,0.016001954347398685,621914.796875,0.5788038137358396,0.09184895253060062,0.42119618626416044,0.0,-2.059440065481237,0.002977661596002889,0.0,0.0,0.0,-0.3986044938832674,0.016190778143771442,1.1699362855271933,-0.40067363088783353,0.1703409514599145,0,0,1,0.0,0,0,0,0.15888554254393578,0,0,0,0.16053935848883988,0,0,0,4.241293383309361,7.0,49.0,0,41.0,0,0,0,0,0.0,55.0,male,Central,0,1,385.0,2695.0,6.957435727398495,2255.0,0.0,0.8854918198507175,-0.05068474608300891,0.0
